Entry Date,Client Name,Client Code,GL Account Number,Transaction Amount
08062020,iqfamrfkkp,JZMGHOB,00000000276,49522
08062020,mqpclwwqhy,5KHDF3E,00000000647,23868
08062020,dpjzmffbsq,UAK14JA,00000000170,17979
08062020,bbwsfcfjci,N98W1UV,00000000142,8263
08062020,fimrejkfty,5CVNYZV,00000000767,4147
08062020,othuvyqrbi,L64QMHE,00000000308,24771
08062020,tcfgbvnvsh,JVOS6XW,00000000895,43097
08062020,whhijhyiuj,5WH0QHI,00000000485,41477
08062020,lendyqsaor,H0MC52R,00000000651,33171
08062020,eeqofmwauu,QKC05WS,00000000322,16117
08062020,dtnyxdiqhe,OKJWYWT,00000000698,23813
08062020,krfqoyrxrq,B4L0SLH,00000000894,10006
08062020,uebyjhhdcu,01GG7EY,00000000237,2174
08062020,bjjahzlkps,BV3MOY8,00000000432,19405
08062020,qhjzwpexrv,7ZBWPQO,00000000594,678
08062020,tarlvgkkbs,ONNDLYP,00000000306,6654
08062020,adajssvqom,H59RG6S,00000000184,17087
08062020,gswbienbrg,6YKL9B2,00000000210,41642
08062020,rlqyafbelx,AKOVMWN,00000000199,19036
08062020,stzyeonwma,RU4TNXA,00000000202,49853
08062020,nhkeibxbhk,KNX37ED,00000000700,20779
08062020,ivqrqvswnh,HZ0I2XP,00000000643,20030
09062020,skxtbmorqg,0IHBN61,00000000359,12581
09062020,eubedwggra,S3BPJHL,00000000439,35338
09062020,lugraxgtdl,UXEF10Z,00000000422,23602
09062020,sufwetkndt,X9KQSIN,00000000157,40615
09062020,jvoocqsaoe,M482FOI,00000000785,43615
09062020,pekvsblwsp,BQ56I3Q,00000000479,23894
09062020,xubillqdah,AYP1C8V,00000000142,9503
09062020,xyqkeucbam,8QEXLPK,00000000838,47236
09062020,hdmlrfgtae,YC96XYN,00000000625,4186
09062020,uoqldgabrm,WHHQASK,00000000305,29627
09062020,hekctgfgxq,LHNO10H,00000000558,29055
09062020,lvpjahvhmr,LB8BL5C,00000000532,12599
09062020,ejuxcmmaek,OGSKED0,00000000455,1570
09062020,hanjxzlwyn,3AI8OMB,00000000785,11264
09062020,pjfnsahhoq,EVPF8W6,00000000652,29481
09062020,dgqmllimnt,BJQ64E2,00000000218,31941
09062020,mnvuswvobz,JNEJDON,00000000802,19346
09062020,fulfkerotr,K8I0MP2,00000000454,13096
09062020,qkleaqhbkl,1YXCKNC,00000000798,20464
09062020,hxebqiqitt,F7DSA19,00000000517,11453
09062020,vubbqzxasd,R9ZHNO0,00000000699,41742
09062020,nrvpsyuklj,3WJSA5K,00000000513,47075
09062020,gnkvbanala,77K4JHP,00000000468,41678
09062020,xfhlcyeynf,246X19K,00000000259,9641
09062020,xccihzaaiz,EHTRXJI,00000000811,23215
09062020,vpvaugersy,UMFGI73,00000000666,1941
09062020,kygemlzuxu,7P2A772,00000000729,25702
09062020,iqfamrfkkp,JZMGHOB,00000000360,9558
09062020,mqpclwwqhy,5KHDF3E,00000000123,13117
09062020,dpjzmffbsq,UAK14JA,00000000678,12299
09062020,bbwsfcfjci,N98W1UV,00000000676,42203
09062020,fimrejkfty,5CVNYZV,00000000287,37505
09062020,othuvyqrbi,L64QMHE,00000000837,15531
09062020,tcfgbvnvsh,JVOS6XW,00000000554,22789
09062020,whhijhyiuj,5WH0QHI,00000000370,19111
09062020,lendyqsaor,H0MC52R,00000000560,15186
09062020,eeqofmwauu,QKC05WS,00000000120,20544
09062020,dtnyxdiqhe,OKJWYWT,00000000263,27499
09062020,krfqoyrxrq,B4L0SLH,00000000753,3768
09062020,uebyjhhdcu,01GG7EY,00000000698,24748
09062020,bjjahzlkps,BV3MOY8,00000000327,41331
09062020,qhjzwpexrv,7ZBWPQO,00000000850,21618
09062020,tarlvgkkbs,ONNDLYP,00000000354,16199
09062020,adajssvqom,H59RG6S,00000000436,40872
09062020,gswbienbrg,6YKL9B2,00000000592,27329
09062020,rlqyafbelx,AKOVMWN,00000000795,3301
09062020,stzyeonwma,RU4TNXA,00000000222,42972
09062020,nhkeibxbhk,KNX37ED,00000000177,28523
09062020,ivqrqvswnh,HZ0I2XP,00000000475,47825
10062020,skxtbmorqg,0IHBN61,00000000565,19537
10062020,eubedwggra,S3BPJHL,00000000370,34813
10062020,lugraxgtdl,UXEF10Z,00000000539,32156
10062020,sufwetkndt,X9KQSIN,00000000268,6590
10062020,jvoocqsaoe,M482FOI,00000000160,6989
10062020,pekvsblwsp,BQ56I3Q,00000000786,47935
10062020,xubillqdah,AYP1C8V,00000000445,33090
10062020,xyqkeucbam,8QEXLPK,00000000411,47645
10062020,hdmlrfgtae,YC96XYN,00000000542,35302
10062020,uoqldgabrm,WHHQASK,00000000650,11881
10062020,hekctgfgxq,LHNO10H,00000000784,28203
10062020,lvpjahvhmr,LB8BL5C,00000000181,10017
10062020,ejuxcmmaek,OGSKED0,00000000716,23261
10062020,hanjxzlwyn,3AI8OMB,00000000837,9326
10062020,pjfnsahhoq,EVPF8W6,00000000860,38936
10062020,dgqmllimnt,BJQ64E2,00000000714,13245
10062020,mnvuswvobz,JNEJDON,00000000450,5582
10062020,fulfkerotr,K8I0MP2,00000000319,26764
10062020,qkleaqhbkl,1YXCKNC,00000000577,39914
10062020,hxebqiqitt,F7DSA19,00000000365,34160
10062020,vubbqzxasd,R9ZHNO0,00000000600,44958
10062020,nrvpsyuklj,3WJSA5K,00000000493,14855
10062020,gnkvbanala,77K4JHP,00000000550,3599
10062020,xfhlcyeynf,246X19K,00000000844,37521
10062020,xccihzaaiz,EHTRXJI,00000000282,46221
10062020,vpvaugersy,UMFGI73,00000000297,47050
10062020,kygemlzuxu,7P2A772,00000000181,41803
10062020,iqfamrfkkp,JZMGHOB,00000000648,25936
10062020,mqpclwwqhy,5KHDF3E,00000000360,44882
10062020,dpjzmffbsq,UAK14JA,00000000763,27499
10062020,bbwsfcfjci,N98W1UV,00000000150,36690
10062020,fimrejkfty,5CVNYZV,00000000128,10787
10062020,othuvyqrbi,L64QMHE,00000000165,13010
10062020,tcfgbvnvsh,JVOS6XW,00000000626,21904
10062020,whhijhyiuj,5WH0QHI,00000000252,37288
10062020,lendyqsaor,H0MC52R,00000000783,32251
10062020,eeqofmwauu,QKC05WS,00000000561,40951
10062020,dtnyxdiqhe,OKJWYWT,00000000129,29310
10062020,krfqoyrxrq,B4L0SLH,00000000261,16599
10062020,uebyjhhdcu,01GG7EY,00000000250,22814
10062020,bjjahzlkps,BV3MOY8,00000000525,27618
10062020,qhjzwpexrv,7ZBWPQO,00000000555,12839
10062020,tarlvgkkbs,ONNDLYP,00000000686,19822
10062020,adajssvqom,H59RG6S,00000000479,12051
10062020,gswbienbrg,6YKL9B2,00000000304,30348
10062020,rlqyafbelx,AKOVMWN,00000000395,27319
10062020,stzyeonwma,RU4TNXA,00000000345,4486
10062020,nhkeibxbhk,KNX37ED,00000000112,16509
10062020,ivqrqvswnh,HZ0I2XP,00000000118,4021
11062020,skxtbmorqg,0IHBN61,00000000795,14374
11062020,eubedwggra,S3BPJHL,00000000283,14072
11062020,lugraxgtdl,UXEF10Z,00000000837,39255
11062020,sufwetkndt,X9KQSIN,00000000676,29885
11062020,jvoocqsaoe,M482FOI,00000000721,29329
11062020,pekvsblwsp,BQ56I3Q,00000000290,49141
11062020,xubillqdah,AYP1C8V,00000000596,26721
11062020,xyqkeucbam,8QEXLPK,00000000276,15710
11062020,hdmlrfgtae,YC96XYN,00000000877,27702
11062020,uoqldgabrm,WHHQASK,00000000371,44515
11062020,hekctgfgxq,LHNO10H,00000000795,40651
11062020,lvpjahvhmr,LB8BL5C,00000000351,23164
11062020,ejuxcmmaek,OGSKED0,00000000794,10058
11062020,hanjxzlwyn,3AI8OMB,00000000796,34763
11062020,pjfnsahhoq,EVPF8W6,00000000520,4778
11062020,dgqmllimnt,BJQ64E2,00000000636,13111
11062020,mnvuswvobz,JNEJDON,00000000341,14870
11062020,fulfkerotr,K8I0MP2,00000000734,40994
11062020,qkleaqhbkl,1YXCKNC,00000000549,21737
11062020,hxebqiqitt,F7DSA19,00000000640,26822
11062020,vubbqzxasd,R9ZHNO0,00000000506,383
11062020,nrvpsyuklj,3WJSA5K,00000000427,36552
11062020,gnkvbanala,77K4JHP,00000000529,38284
11062020,xfhlcyeynf,246X19K,00000000550,7910
11062020,xccihzaaiz,EHTRXJI,00000000216,22165
11062020,vpvaugersy,UMFGI73,00000000847,2689
11062020,kygemlzuxu,7P2A772,00000000550,49346
11062020,iqfamrfkkp,JZMGHOB,00000000160,1595
11062020,mqpclwwqhy,5KHDF3E,00000000613,45696
11062020,dpjzmffbsq,UAK14JA,00000000390,14742
11062020,bbwsfcfjci,N98W1UV,00000000842,41660
11062020,fimrejkfty,5CVNYZV,00000000709,7184
11062020,othuvyqrbi,L64QMHE,00000000151,25338
11062020,tcfgbvnvsh,JVOS6XW,00000000257,5875
11062020,whhijhyiuj,5WH0QHI,00000000142,20887
11062020,lendyqsaor,H0MC52R,00000000702,45021
11062020,eeqofmwauu,QKC05WS,00000000488,41358
11062020,dtnyxdiqhe,OKJWYWT,00000000535,35547
11062020,krfqoyrxrq,B4L0SLH,00000000388,1383
11062020,uebyjhhdcu,01GG7EY,00000000517,40580
11062020,bjjahzlkps,BV3MOY8,00000000620,9912
11062020,qhjzwpexrv,7ZBWPQO,00000000554,2648
11062020,tarlvgkkbs,ONNDLYP,00000000191,10999
11062020,adajssvqom,H59RG6S,00000000322,17676
11062020,gswbienbrg,6YKL9B2,00000000667,14636
11062020,rlqyafbelx,AKOVMWN,00000000266,24323
11062020,stzyeonwma,RU4TNXA,00000000870,26070
11062020,nhkeibxbhk,KNX37ED,00000000672,37478
11062020,ivqrqvswnh,HZ0I2XP,00000000389,13873
12062020,skxtbmorqg,0IHBN61,00000000142,18988
12062020,eubedwggra,S3BPJHL,00000000530,2883
12062020,lugraxgtdl,UXEF10Z,00000000119,12828
12062020,sufwetkndt,X9KQSIN,00000000845,37749
12062020,jvoocqsaoe,M482FOI,00000000211,14825
12062020,pekvsblwsp,BQ56I3Q,00000000144,12897
12062020,xubillqdah,AYP1C8V,00000000893,22156
12062020,xyqkeucbam,8QEXLPK,00000000755,22223
12062020,hdmlrfgtae,YC96XYN,00000000506,25665
12062020,uoqldgabrm,WHHQASK,00000000250,19664
12062020,hekctgfgxq,LHNO10H,00000000795,47925
12062020,lvpjahvhmr,LB8BL5C,00000000784,17033
12062020,ejuxcmmaek,OGSKED0,00000000612,24644
12062020,hanjxzlwyn,3AI8OMB,00000000777,1863
12062020,pjfnsahhoq,EVPF8W6,00000000228,9623
12062020,dgqmllimnt,BJQ64E2,00000000480,14551
12062020,mnvuswvobz,JNEJDON,00000000815,15501
12062020,fulfkerotr,K8I0MP2,00000000416,36916
12062020,qkleaqhbkl,1YXCKNC,00000000287,13562
12062020,hxebqiqitt,F7DSA19,00000000357,14952
12062020,vubbqzxasd,R9ZHNO0,00000000360,46636
12062020,nrvpsyuklj,3WJSA5K,00000000101,6448
12062020,gnkvbanala,77K4JHP,00000000195,45195
12062020,xfhlcyeynf,246X19K,00000000676,30147
12062020,xccihzaaiz,EHTRXJI,00000000266,34561
12062020,vpvaugersy,UMFGI73,00000000710,18033
12062020,kygemlzuxu,7P2A772,00000000643,29817
12062020,iqfamrfkkp,JZMGHOB,00000000442,27572
12062020,mqpclwwqhy,5KHDF3E,00000000169,9980
12062020,dpjzmffbsq,UAK14JA,00000000541,17889
12062020,bbwsfcfjci,N98W1UV,00000000785,44918
12062020,fimrejkfty,5CVNYZV,00000000590,27867
12062020,othuvyqrbi,L64QMHE,00000000666,27115
12062020,tcfgbvnvsh,JVOS6XW,00000000660,27429
12062020,whhijhyiuj,5WH0QHI,00000000129,25016
12062020,lendyqsaor,H0MC52R,00000000443,48883
12062020,eeqofmwauu,QKC05WS,00000000382,26042
12062020,dtnyxdiqhe,OKJWYWT,00000000348,44512
12062020,krfqoyrxrq,B4L0SLH,00000000459,4692
12062020,uebyjhhdcu,01GG7EY,00000000659,29034
12062020,bjjahzlkps,BV3MOY8,00000000464,15419
12062020,qhjzwpexrv,7ZBWPQO,00000000407,39705
12062020,tarlvgkkbs,ONNDLYP,00000000376,9177
12062020,adajssvqom,H59RG6S,00000000740,18259
12062020,gswbienbrg,6YKL9B2,00000000791,49111
12062020,rlqyafbelx,AKOVMWN,00000000801,10078
12062020,stzyeonwma,RU4TNXA,00000000797,10630
12062020,nhkeibxbhk,KNX37ED,00000000263,46112
12062020,ivqrqvswnh,HZ0I2XP,00000000141,49995
13062020,skxtbmorqg,0IHBN61,00000000373,23522
13062020,eubedwggra,S3BPJHL,00000000226,31865
13062020,lugraxgtdl,UXEF10Z,00000000646,8368
13062020,sufwetkndt,X9KQSIN,00000000367,40642
13062020,jvoocqsaoe,M482FOI,00000000677,46221
13062020,pekvsblwsp,BQ56I3Q,00000000742,44633
13062020,xubillqdah,AYP1C8V,00000000715,10997
13062020,xyqkeucbam,8QEXLPK,00000000134,27290
13062020,hdmlrfgtae,YC96XYN,00000000102,43064
13062020,uoqldgabrm,WHHQASK,00000000195,24224
13062020,hekctgfgxq,LHNO10H,00000000532,25274
13062020,lvpjahvhmr,LB8BL5C,00000000448,41530
13062020,ejuxcmmaek,OGSKED0,00000000589,29906
13062020,hanjxzlwyn,3AI8OMB,00000000332,40718
13062020,pjfnsahhoq,EVPF8W6,00000000281,29039
13062020,dgqmllimnt,BJQ64E2,00000000706,32984
13062020,mnvuswvobz,JNEJDON,00000000595,32668
13062020,fulfkerotr,K8I0MP2,00000000777,36895
13062020,qkleaqhbkl,1YXCKNC,00000000241,2591
13062020,hxebqiqitt,F7DSA19,00000000756,18490
13062020,vubbqzxasd,R9ZHNO0,00000000427,23719
13062020,nrvpsyuklj,3WJSA5K,00000000246,11396
13062020,gnkvbanala,77K4JHP,00000000316,49835
13062020,xfhlcyeynf,246X19K,00000000547,35341
13062020,xccihzaaiz,EHTRXJI,00000000169,10471
13062020,vpvaugersy,UMFGI73,00000000302,725
13062020,kygemlzuxu,7P2A772,00000000878,35117
13062020,iqfamrfkkp,JZMGHOB,00000000120,11822
13062020,mqpclwwqhy,5KHDF3E,00000000729,45780
13062020,dpjzmffbsq,UAK14JA,00000000876,25982
13062020,bbwsfcfjci,N98W1UV,00000000644,4494
13062020,fimrejkfty,5CVNYZV,00000000180,11032
13062020,othuvyqrbi,L64QMHE,00000000413,12396
13062020,tcfgbvnvsh,JVOS6XW,00000000404,45924
13062020,whhijhyiuj,5WH0QHI,00000000230,11596
13062020,lendyqsaor,H0MC52R,00000000183,26479
13062020,eeqofmwauu,QKC05WS,00000000800,3723
13062020,dtnyxdiqhe,OKJWYWT,00000000646,34803
13062020,krfqoyrxrq,B4L0SLH,00000000533,24377
13062020,uebyjhhdcu,01GG7EY,00000000587,1496
13062020,bjjahzlkps,BV3MOY8,00000000443,38276
13062020,qhjzwpexrv,7ZBWPQO,00000000256,32523
13062020,tarlvgkkbs,ONNDLYP,00000000512,14429
13062020,adajssvqom,H59RG6S,00000000633,19078
13062020,gswbienbrg,6YKL9B2,00000000856,40906
13062020,rlqyafbelx,AKOVMWN,00000000378,44726
13062020,stzyeonwma,RU4TNXA,00000000864,19516
13062020,nhkeibxbhk,KNX37ED,00000000749,9583
13062020,ivqrqvswnh,HZ0I2XP,00000000595,14983
14062020,skxtbmorqg,0IHBN61,00000000142,1455
14062020,eubedwggra,S3BPJHL,00000000171,22237
14062020,lugraxgtdl,UXEF10Z,00000000136,46519
14062020,sufwetkndt,X9KQSIN,00000000656,8528
14062020,jvoocqsaoe,M482FOI,00000000753,16225
14062020,pekvsblwsp,BQ56I3Q,00000000138,3204
14062020,xubillqdah,AYP1C8V,00000000322,8018
14062020,xyqkeucbam,8QEXLPK,00000000140,43425
14062020,hdmlrfgtae,YC96XYN,00000000721,24454
14062020,uoqldgabrm,WHHQASK,00000000359,8607
14062020,hekctgfgxq,LHNO10H,00000000609,5685
14062020,lvpjahvhmr,LB8BL5C,00000000309,33376
14062020,ejuxcmmaek,OGSKED0,00000000732,12359
14062020,hanjxzlwyn,3AI8OMB,00000000114,16801
14062020,pjfnsahhoq,EVPF8W6,00000000658,44283
14062020,dgqmllimnt,BJQ64E2,00000000344,11111
14062020,mnvuswvobz,JNEJDON,00000000668,39322
14062020,fulfkerotr,K8I0MP2,00000000314,45814
14062020,qkleaqhbkl,1YXCKNC,00000000211,2973
14062020,hxebqiqitt,F7DSA19,00000000405,21620
14062020,vubbqzxasd,R9ZHNO0,00000000717,44723
14062020,nrvpsyuklj,3WJSA5K,00000000882,18283
14062020,gnkvbanala,77K4JHP,00000000383,39783
14062020,xfhlcyeynf,246X19K,00000000141,9809
14062020,xccihzaaiz,EHTRXJI,00000000372,20049
14062020,vpvaugersy,UMFGI73,00000000480,34782
14062020,kygemlzuxu,7P2A772,00000000706,9644
14062020,iqfamrfkkp,JZMGHOB,00000000647,43438
14062020,mqpclwwqhy,5KHDF3E,00000000682,22003
14062020,dpjzmffbsq,UAK14JA,00000000439,10753
14062020,bbwsfcfjci,N98W1UV,00000000854,41362
14062020,fimrejkfty,5CVNYZV,00000000185,16243
14062020,othuvyqrbi,L64QMHE,00000000524,45360
14062020,tcfgbvnvsh,JVOS6XW,00000000410,42327
14062020,whhijhyiuj,5WH0QHI,00000000441,16405
14062020,lendyqsaor,H0MC52R,00000000626,12734
14062020,eeqofmwauu,QKC05WS,00000000824,19650
14062020,dtnyxdiqhe,OKJWYWT,00000000690,972
14062020,krfqoyrxrq,B4L0SLH,00000000293,48992
14062020,uebyjhhdcu,01GG7EY,00000000490,900
14062020,bjjahzlkps,BV3MOY8,00000000331,41325
14062020,qhjzwpexrv,7ZBWPQO,00000000143,43603
14062020,tarlvgkkbs,ONNDLYP,00000000469,16874
14062020,adajssvqom,H59RG6S,00000000163,32884
14062020,gswbienbrg,6YKL9B2,00000000469,3839
14062020,rlqyafbelx,AKOVMWN,00000000491,39184
14062020,stzyeonwma,RU4TNXA,00000000383,3021
14062020,nhkeibxbhk,KNX37ED,00000000634,45657
14062020,ivqrqvswnh,HZ0I2XP,00000000308,34067
15062020,skxtbmorqg,0IHBN61,00000000829,25827
15062020,eubedwggra,S3BPJHL,00000000737,10368
15062020,lugraxgtdl,UXEF10Z,00000000340,47320
15062020,sufwetkndt,X9KQSIN,00000000529,1689
15062020,jvoocqsaoe,M482FOI,00000000473,5147
15062020,pekvsblwsp,BQ56I3Q,00000000289,27885
15062020,xubillqdah,AYP1C8V,00000000791,13522
15062020,xyqkeucbam,8QEXLPK,00000000616,14546
15062020,hdmlrfgtae,YC96XYN,00000000462,24680
15062020,uoqldgabrm,WHHQASK,00000000772,27336
15062020,hekctgfgxq,LHNO10H,00000000545,41127
15062020,lvpjahvhmr,LB8BL5C,00000000366,25562
15062020,ejuxcmmaek,OGSKED0,00000000300,15399
15062020,hanjxzlwyn,3AI8OMB,00000000108,43597
15062020,pjfnsahhoq,EVPF8W6,00000000743,22890
15062020,dgqmllimnt,BJQ64E2,00000000165,26906
15062020,mnvuswvobz,JNEJDON,00000000814,26488
15062020,fulfkerotr,K8I0MP2,00000000577,43508
15062020,qkleaqhbkl,1YXCKNC,00000000257,6350
15062020,hxebqiqitt,F7DSA19,00000000764,19854
15062020,vubbqzxasd,R9ZHNO0,00000000787,43800
15062020,nrvpsyuklj,3WJSA5K,00000000349,14584
15062020,gnkvbanala,77K4JHP,00000000399,47014
15062020,xfhlcyeynf,246X19K,00000000322,6504
15062020,xccihzaaiz,EHTRXJI,00000000360,31135
15062020,vpvaugersy,UMFGI73,00000000852,10644
15062020,kygemlzuxu,7P2A772,00000000450,43889
15062020,iqfamrfkkp,JZMGHOB,00000000508,11369
15062020,mqpclwwqhy,5KHDF3E,00000000229,4644
15062020,dpjzmffbsq,UAK14JA,00000000628,22032
15062020,bbwsfcfjci,N98W1UV,00000000868,15860
15062020,fimrejkfty,5CVNYZV,00000000110,4083
15062020,othuvyqrbi,L64QMHE,00000000503,34172
15062020,tcfgbvnvsh,JVOS6XW,00000000636,44613
15062020,whhijhyiuj,5WH0QHI,00000000480,39246
15062020,lendyqsaor,H0MC52R,00000000623,8115
15062020,eeqofmwauu,QKC05WS,00000000510,13150
15062020,dtnyxdiqhe,OKJWYWT,00000000898,7139
15062020,krfqoyrxrq,B4L0SLH,00000000482,13527
15062020,uebyjhhdcu,01GG7EY,00000000865,47738
15062020,bjjahzlkps,BV3MOY8,00000000169,48408
15062020,qhjzwpexrv,7ZBWPQO,00000000308,25603
15062020,tarlvgkkbs,ONNDLYP,00000000338,8577
15062020,adajssvqom,H59RG6S,00000000527,2267
15062020,gswbienbrg,6YKL9B2,00000000765,1729
15062020,rlqyafbelx,AKOVMWN,00000000769,43125
15062020,stzyeonwma,RU4TNXA,00000000891,27187
15062020,nhkeibxbhk,KNX37ED,00000000592,4670
15062020,ivqrqvswnh,HZ0I2XP,00000000123,48215
16062020,skxtbmorqg,0IHBN61,00000000714,23478
16062020,eubedwggra,S3BPJHL,00000000319,28330
16062020,lugraxgtdl,UXEF10Z,00000000393,46306
16062020,sufwetkndt,X9KQSIN,00000000118,28634
16062020,jvoocqsaoe,M482FOI,00000000683,10307
16062020,pekvsblwsp,BQ56I3Q,00000000394,13424
16062020,xubillqdah,AYP1C8V,00000000566,16782
16062020,xyqkeucbam,8QEXLPK,00000000113,31667
16062020,hdmlrfgtae,YC96XYN,00000000464,29622
16062020,uoqldgabrm,WHHQASK,00000000226,21578
16062020,hekctgfgxq,LHNO10H,00000000682,34506
16062020,lvpjahvhmr,LB8BL5C,00000000744,33210
16062020,ejuxcmmaek,OGSKED0,00000000642,6181
16062020,hanjxzlwyn,3AI8OMB,00000000717,12380
16062020,pjfnsahhoq,EVPF8W6,00000000249,802
16062020,dgqmllimnt,BJQ64E2,00000000177,8904
16062020,mnvuswvobz,JNEJDON,00000000141,34015
16062020,fulfkerotr,K8I0MP2,00000000653,35899
16062020,qkleaqhbkl,1YXCKNC,00000000670,32040
16062020,hxebqiqitt,F7DSA19,00000000596,111
16062020,vubbqzxasd,R9ZHNO0,00000000795,40429
16062020,nrvpsyuklj,3WJSA5K,00000000221,2697
16062020,gnkvbanala,77K4JHP,00000000648,9571
16062020,xfhlcyeynf,246X19K,00000000512,36988
16062020,xccihzaaiz,EHTRXJI,00000000218,1763
16062020,vpvaugersy,UMFGI73,00000000685,13435
16062020,kygemlzuxu,7P2A772,00000000841,10422
16062020,iqfamrfkkp,JZMGHOB,00000000377,10259
16062020,mqpclwwqhy,5KHDF3E,00000000127,22452
16062020,dpjzmffbsq,UAK14JA,00000000704,1149
16062020,bbwsfcfjci,N98W1UV,00000000790,20024
16062020,fimrejkfty,5CVNYZV,00000000855,34787
16062020,othuvyqrbi,L64QMHE,00000000303,14364
16062020,tcfgbvnvsh,JVOS6XW,00000000200,12345
16062020,whhijhyiuj,5WH0QHI,00000000668,6211
16062020,lendyqsaor,H0MC52R,00000000182,18138
16062020,eeqofmwauu,QKC05WS,00000000327,13541
16062020,dtnyxdiqhe,OKJWYWT,00000000676,25092
16062020,krfqoyrxrq,B4L0SLH,00000000188,21348
16062020,uebyjhhdcu,01GG7EY,00000000332,22125
16062020,bjjahzlkps,BV3MOY8,00000000873,5167
16062020,qhjzwpexrv,7ZBWPQO,00000000259,5045
16062020,tarlvgkkbs,ONNDLYP,00000000399,35734
16062020,adajssvqom,H59RG6S,00000000567,5881
16062020,gswbienbrg,6YKL9B2,00000000524,29667
16062020,rlqyafbelx,AKOVMWN,00000000821,47368
16062020,stzyeonwma,RU4TNXA,00000000689,41708
16062020,nhkeibxbhk,KNX37ED,00000000680,42656
16062020,ivqrqvswnh,HZ0I2XP,00000000849,27976
17062020,skxtbmorqg,0IHBN61,00000000164,37772
17062020,eubedwggra,S3BPJHL,00000000710,9315
17062020,lugraxgtdl,UXEF10Z,00000000219,29366
17062020,sufwetkndt,X9KQSIN,00000000121,40694
17062020,jvoocqsaoe,M482FOI,00000000322,35857
17062020,pekvsblwsp,BQ56I3Q,00000000134,13944
17062020,xubillqdah,AYP1C8V,00000000476,40457
17062020,xyqkeucbam,8QEXLPK,00000000734,14205
17062020,hdmlrfgtae,YC96XYN,00000000467,1637
17062020,uoqldgabrm,WHHQASK,00000000208,720
17062020,hekctgfgxq,LHNO10H,00000000317,33331
17062020,lvpjahvhmr,LB8BL5C,00000000599,25849
17062020,ejuxcmmaek,OGSKED0,00000000454,32652
17062020,hanjxzlwyn,3AI8OMB,00000000365,41821
17062020,pjfnsahhoq,EVPF8W6,00000000274,22671
17062020,dgqmllimnt,BJQ64E2,00000000386,32376
17062020,mnvuswvobz,JNEJDON,00000000464,24262
17062020,fulfkerotr,K8I0MP2,00000000809,42438
17062020,qkleaqhbkl,1YXCKNC,00000000324,23601
17062020,hxebqiqitt,F7DSA19,00000000708,7688
17062020,vubbqzxasd,R9ZHNO0,00000000147,40695
17062020,nrvpsyuklj,3WJSA5K,00000000710,44058
17062020,gnkvbanala,77K4JHP,00000000460,4720
17062020,xfhlcyeynf,246X19K,00000000500,30315
17062020,xccihzaaiz,EHTRXJI,00000000409,8574
17062020,vpvaugersy,UMFGI73,00000000652,27065
17062020,kygemlzuxu,7P2A772,00000000210,49260
17062020,iqfamrfkkp,JZMGHOB,00000000221,49142
17062020,mqpclwwqhy,5KHDF3E,00000000325,47112
17062020,dpjzmffbsq,UAK14JA,00000000134,11366
17062020,bbwsfcfjci,N98W1UV,00000000899,45468
17062020,fimrejkfty,5CVNYZV,00000000154,48901
17062020,othuvyqrbi,L64QMHE,00000000274,1554
17062020,tcfgbvnvsh,JVOS6XW,00000000273,8175
17062020,whhijhyiuj,5WH0QHI,00000000830,8999
17062020,lendyqsaor,H0MC52R,00000000900,11129
17062020,eeqofmwauu,QKC05WS,00000000441,25938
17062020,dtnyxdiqhe,OKJWYWT,00000000601,28401
17062020,krfqoyrxrq,B4L0SLH,00000000643,43520
17062020,uebyjhhdcu,01GG7EY,00000000279,12463
17062020,bjjahzlkps,BV3MOY8,00000000470,44232
17062020,qhjzwpexrv,7ZBWPQO,00000000645,8881
17062020,tarlvgkkbs,ONNDLYP,00000000594,6975
17062020,adajssvqom,H59RG6S,00000000134,28400
17062020,gswbienbrg,6YKL9B2,00000000261,24903
17062020,rlqyafbelx,AKOVMWN,00000000395,23367
17062020,stzyeonwma,RU4TNXA,00000000830,26187
17062020,nhkeibxbhk,KNX37ED,00000000388,9831
17062020,ivqrqvswnh,HZ0I2XP,00000000147,13067
18062020,skxtbmorqg,0IHBN61,00000000144,5717
18062020,eubedwggra,S3BPJHL,00000000107,49814
18062020,lugraxgtdl,UXEF10Z,00000000426,29003
18062020,sufwetkndt,X9KQSIN,00000000267,4327
18062020,jvoocqsaoe,M482FOI,00000000475,18959
18062020,pekvsblwsp,BQ56I3Q,00000000192,28433
18062020,xubillqdah,AYP1C8V,00000000212,46389
18062020,xyqkeucbam,8QEXLPK,00000000683,25199
18062020,hdmlrfgtae,YC96XYN,00000000830,19402
18062020,uoqldgabrm,WHHQASK,00000000118,34640
18062020,hekctgfgxq,LHNO10H,00000000678,28509
18062020,lvpjahvhmr,LB8BL5C,00000000486,6855
18062020,ejuxcmmaek,OGSKED0,00000000810,24032
18062020,hanjxzlwyn,3AI8OMB,00000000787,18900
